miRNA,DRR041355,DRR041393,DRR041447,DRR041467,DRR041473,DRR041487,DRR041493,DRR041504,DRR041511,DRR041517,DRR041527,DRR041530,DRR041536,DRR041554,DRR041575,DRR041578,DRR041592,DRR041616,DRR041620,ERR747965,ERR747966,ERR747967,SRR10259195,SRR10259196,SRR10259197,SRR10259198,SRR10282881,SRR10282882,SRR10282883,SRR10282884,SRR10282885,SRR10282886,SRR10282890,SRR10282891,SRR10282892,SRR10282893,SRR10282894,SRR10282895,SRR1044598,SRR1592244,SRR1592245,SRR1592246,SRR1592247,SRR1592248,SRR1592249,SRR1664893,SRR1664894,SRR1664895,SRR1664896,SRR1664897,SRR5127232,SRR5755825,SRR5755860,SRR5755895,SRR5755902,SRR5755909,SRR5755916,SRR5755923,SRR5755930,SRR5755937,SRR5755944,SRR5755951,SRR5755958,SRR5755965,SRR5755972,SRR5755979,SRR5755986,SRR5755993,SRR5756000,SRR5756007,SRR5756060,SRR5756067,SRR5756074,SRR5756081,SRR5756088,SRR5756095,SRR5756102,SRR5756109,SRR7545527,SRR7545528,SRR7545529
hsa-miR-655-3p,-0.190476264,0.922764916,0.907971377,2.761243061,2.131376493,2.558914379,1.91877161,1.808601691,1.640714941,2.12871417,0.767315354,0.791380268,-0.163649239,0.169895203,1.562953016,-0.126951769,-2.283007377,1.966730579,2.494521512,-7.053915196,-6.924987589,-7.075170805,4.849727825,5.344415639,6.209048908,4.784028109,-0.926096273,-0.903933878,-0.674146835,-7.322773593,-7.422508833,-1.870703317,2.403641212,0.917846091,-0.430393025,0.825381948,2.897982998,2.753257306,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-377-5p,5.732029373,4.342247243,4.942425228,6.636692844,6.116452413,5.728775956,4.943761369,5.054638667,4.835990143,5.297728925,5.23852095,5.080338672,5.817152542,5.055159498,5.887245264,3.759706504,3.225301751,4.835711187,5.327669783,1.224440196,1.543973592,2.212903119,1.785217237,2.487135807,4.535296666,1.458643661,3.079492114,1.559752711,4.46825903,3.258729624,4.887598919,4.218605951,4.960353247,4.56846493,3.806330173,3.634845453,2.718618679,2.420032724,-4.577468404,8.614731711,8.099047029,8.485931551,5.780210238,4.490924666,5.068428096,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-302b-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-7.053915196,-6.924987589,-7.075170805,-8.842138975,-8.952872018,-8.609230104,-10.75351022,-7.523659852,-7.104057478,-7.630182649,-7.322773593,-7.422508833,-7.01798074,-8.326650681,-7.936804247,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-550a-3-5p/550a-5p/550b-2-5p,-6.389641911,-7.143856522,-2.732988356,-0.116088494,-0.162732706,-2.956020887,-1.355854723,-1.165309174,1.323010871,-7.313048083,0.767315354,-2.020829038,-1.748992533,-1.40066521,1.038288613,-0.417214823,0.234973969,0.209059431,-1.250105393,-7.053915196,1.89787028,2.070555212,-0.446054143,0.579176595,-0.1782234,-0.250867197,5.160765761,3.893100344,3.695804347,1.983701757,3.251408774,2.123042618,4.877085433,4.113029364,3.628695231,3.561895945,4.37939422,3.539835027,2.187439377,4.399741489,3.078048844,4.285891959,2.91489612,0.456622737,1.88497541,7.934833596,7.762737972,10.04062024,5.849724194,8.82930722,9.785082937,2.051372196,3.675192501,-3.15398837,-0.177288586,1.112623642,1.289199867,1.146642328,0.954970844,-3.309159003,-3.357584089,0.120594671,0.879676463,0.338312159,0.92892938,2.187439377,3.620415686,2.075598923,3.032800973,0.084116305,2.122496465,1.659458592,1.044413249,0.114140237,-3.409977493,-4.462330942,0.126335675,-3.63305617,8.393783829,8.168256697,8.556147112
hsa-miR-26a-2-3p,-1.228205039,2.149889855,0.672960262,3.522669483,3.664124552,4.933614892,2.048798478,1.808601691,3.232736543,3.006684059,0.767315354,1.760413841,1.566325759,2.98847508,3.303001149,1.483222877,0.829745542,1.234043021,2.601318039,-0.852549513,-6.924987589,-0.104005408,-8.842138975,-8.952872018,-8.609230104,-10.75351022,-7.523659852,-7.104057478,-0.061269875,-7.322773593,-7.422508833,-1.29585967,-0.297843919,0.344447333,-2.026683371,0.045105288,-0.350934605,-1.557902609,-4.577468404,-3.390791734,-4.162546568,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-3.602580094,-7.04012982,-7.112861251
hsa-miR-99a-3p,-6.389641911,4.113746715,1.507724682,1.173798787,2.131376493,0.468035692,1.91877161,-0.388638862,0.040308803,0.974387287,-0.695820966,5.047974535,-0.163649239,1.878716342,2.367545817,4.457589472,2.521915966,-0.66568142,2.986441857,-7.053915196,-6.924987589,-7.075170805,-8.842138975,-8.952872018,-8.609230104,-3.095707411,-7.523659852,-7.104057478,-7.630182649,-7.322773593,-7.422508833,-7.01798074,-2.727324416,-7.936804247,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-1.959628469,-7.04012982,-7.112861251
hsa-miR-760,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-3.046371242,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-1.935324008,-7.436378297,-7.053915196,-6.924987589,-7.075170805,3.615461472,3.148764147,3.133581017,2.824581931,0.547697955,-7.104057478,-7.630182649,-1.614374046,-7.422508833,-7.01798074,-0.542719265,1.084318875,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,8.691414033,9.127670359,9.602904081,-7.088311789,8.859006453,10.33149284,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-520b-3p/520c-3p/520f-3p/526b-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-7.053915196,-6.924987589,-7.075170805,-8.842138975,-8.952872018,-8.609230104,-10.75351022,-7.523659852,-7.104057478,-7.630182649,-7.322773593,-7.422508833,-7.01798074,-8.326650681,-7.936804247,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-1287-5p,-6.389641911,-0.944871808,-2.01899096,-0.72999151,-3.045396051,-1.660500019,-2.423099952,-7.355865099,-1.837325954,-0.344747948,0.531063085,-4.257303091,-2.329066211,-1.976798514,-1.752741874,-2.012983429,-6.731698775,-4.169894578,-2.315102293,1.422808513,0.644164186,0.989132467,4.57265859,5.136441524,5.015297151,5.013798172,4.231790996,4.086181406,3.815358988,-7.322773593,-7.422508833,-7.01798074,-8.326650681,-7.936804247,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,3.101631145,3.15716048,3.733206331,-7.088311789,1.438346268,4.211030264,1.234259379,4.147846962,4.832679383,1.208445467,5.832266756,5.080338672,0.583248254,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,2.075598923,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-0.160852936,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,2.187615023,1.619829172,1.884523934
hsa-miR-1247-5p,-6.389641911,4.598381092,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-3.315465241,0.234973969,-7.62215453,-0.150396559,-7.053915196,-6.924987589,-7.075170805,-8.842138975,-8.952872018,-8.609230104,-10.75351022,-7.523659852,-7.104057478,-7.630182649,-7.322773593,-7.422508833,-7.01798074,-8.326650681,-7.936804247,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-551b-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-7.053915196,-6.924987589,-7.075170805,-4.66227868,-8.952872018,-8.609230104,-3.318876665,-7.523659852,-7.104057478,-7.630182649,-7.322773593,-7.422508833,-7.01798074,-2.727324416,-7.936804247,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-448,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-7.053915196,-6.924987589,-7.075170805,-8.842138975,-8.952872018,-8.609230104,-10.75351022,-7.523659852,-7.104057478,-7.630182649,-7.322773593,-7.422508833,-7.01798074,-8.326650681,-7.936804247,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-1908-5p,-6.389641911,5.150941363,-1.442358093,-2.001586156,-2.328100578,-2.956020887,-4.074385927,0.71514521,-4.069534797,-7.313048083,-1.59346965,0.128293279,-3.046371242,-0.919395446,0.618754407,4.661960744,0.548849081,-0.66568142,6.937247787,10.47297082,10.16766298,10.13217511,5.157919626,6.239758494,5.854865928,6.062136234,1.648347934,-7.104057478,-0.674146835,-1.614374046,2.395635466,0.553772849,2.640856969,1.785765509,0.974821036,1.600035724,2.083083846,1.575864543,-4.577468404,10.82606471,11.45790291,11.52480067,12.00042354,11.10708515,13.08639398,0.151009181,1.258809885,-2.767216715,-0.869709559,1.74375958,-2.603636283,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,0.962495658,0.532133602,-1.394170191
hsa-miR-34b-3p,-2.85231357,-0.172991942,-1.442358093,-1.513765177,0.841210914,0.468035692,1.318717785,-2.944724208,-0.248416843,1.360733221,-1.59346965,-1.532819278,-0.485036578,-0.507398397,0.618754407,0.375299467,-6.731698775,-7.62215453,0.853121525,-7.053915196,-6.924987589,-7.075170805,-8.842138975,-8.952872018,-8.609230104,-10.75351022,-7.523659852,-7.104057478,-7.630182649,-7.322773593,-7.422508833,-7.01798074,-8.326650681,-7.936804247,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-190b-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,0.758462351,-7.313048083,-7.303002452,-3.323452313,-7.449301866,-7.119104501,-7.452806173,-2.59571565,-6.731698775,-3.236373577,-3.032268646,1.939184124,1.346598107,2.070555212,-1.40837665,-2.178560582,-0.388414115,-1.223420181,0.048420374,-0.492114968,-0.061269875,-1.614374046,1.254818853,1.456724635,0.987001676,1.785765509,-0.754359212,1.241614012,2.524718894,1.217081443,1.858817738,6.695269551,5.758770813,6.143412788,5.232179975,2.437011807,5.834237253,-0.204898952,1.699164662,0.876859977,-5.315317881,0.378891023,2.653274805,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,0.78884659,0.718155577
hsa-miR-32-3p,-6.389641911,-7.143856522,-2.732988356,-3.303861407,-7.44840862,-1.176246083,-2.423099952,-2.944724208,0.301512646,-0.706202967,-2.171848352,-2.020829038,-7.449301866,-3.620111573,-3.982760516,-3.315465241,-6.731698775,-7.62215453,-7.436378297,7.609726285,7.215279491,7.139203245,5.480919868,4.906155985,5.387835342,4.024348221,-0.926096273,-1.385016915,-0.674146835,-7.322773593,-7.422508833,-1.870703317,-0.542719265,-0.38401638,-2.026683371,-2.823796682,-1.944048585,0.305666318,-0.169577784,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-1.090690439,-0.341882231,-0.220693523,-5.315317881,-2.46603752,3.440982597,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,0.096592269,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-0.476438725,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-0.763214395,-3.409977493,-4.462330942,-4.259418591,-3.63305617,1.732913174,3.154412647,2.562140359
hsa-let-7f-1-3p,-6.389641911,-7.143856522,2.270860361,-7.6829801,-7.44840862,-7.36628225,2.710645793,-7.355865099,4.551585463,-7.313048083,3.583648567,0.98018606,-7.449301866,-7.119104501,2.786702247,3.309644929,-6.731698775,1.234043021,0.635155632,-7.053915196,-6.924987589,-7.075170805,-8.842138975,2.14686301,3.29350178,-10.75351022,-7.523659852,-7.104057478,-7.630182649,-7.322773593,-7.422508833,-7.01798074,2.403641212,-7.936804247,2.242187976,-7.24384051,-7.630182649,-7.269287884,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,2.902071092,3.057984228,2.993989575
hsa-miR-511-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-7.053915196,-6.924987589,-7.075170805,-8.842138975,-8.952872018,-8.609230104,-10.75351022,-7.523659852,-7.104057478,-7.630182649,-7.322773593,-7.422508833,-7.01798074,-8.326650681,-7.936804247,-7.705929614,-7.24384051,-7.630182649,-7.269287884,-4.577468404,-7.760884351,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-412-5p,-2.85231357,-2.002890662,-7.159106643,-3.303861407,-2.328100578,-7.36628225,-0.575226509,-0.388638862,-1.351171383,-1.604086726,-7.303002452,1.47617626,2.253615328,-1.40066521,3.303001149,1.328292256,-0.527247365,1.698545921,-3.032268646,5.719842026,5.75896288,5.790318754,4.061738086,3.987371564,5.015297151,1.967159974,1.494487834,1.176536674,1.959045499,1.351370677,-7.422508833,-7.01798074,5.192474478,3.92142017,3.298332617,2.443305073,1.545091629,1.737930045,-4.577468404,1.416701997,1.97305534,0.621397497,-1.944406805,-1.672631827,1.424154889,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-4.257303091,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251
hsa-miR-20a-3p,-6.389641911,-2.002890662,-7.159106643,-7.6829801,-2.328100578,0.468035692,-4.074385927,-0.750560165,0.758462351,-3.829923284,-2.171848352,-7.700580624,-7.449301866,-0.919395446,-7.452806173,-2.012983429,-6.731698775,-4.169894578,-7.436378297,-7.053915196,-1.200210728,-7.075170805,0.26958419,-0.576617196,-0.862837929,-1.341610172,-7.523659852,-7.104057478,-0.350934605,-7.322773593,-7.422508833,-2.582958974,0.135322854,-0.38401638,-0.140011846,-3.754755115,-7.630182649,0.564484852,5.281051589,-1.598350712,-7.615541974,-7.211623991,-7.088311789,-6.827160607,-7.427519142,-1.662872892,-3.012680574,1.963252519,-5.315317881,1.149839382,4.878458376,0.038591891,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-1.180098379,-4.760097714,-0.79405541,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,8.129245114,7.723117071,8.50411613
