miRNA,DRR041355,DRR041393,DRR041447,DRR041467,DRR041473,DRR041487,DRR041493,DRR041504,DRR041511,DRR041517,DRR041527,DRR041530,DRR041536,DRR041554,DRR041575,DRR041578,DRR041592,DRR041616,DRR041620,SRR1044598,SRR1264562,SRR1264563,SRR1264564,SRR1264565,SRR1264566,SRR1664893,SRR1664894,SRR1664895,SRR1664896,SRR1664897,SRR5127232,SRR543696,SRR543697,SRR543698,SRR543699,SRR543700,SRR5755825,SRR5755860,SRR5755895,SRR5755902,SRR5755909,SRR5755916,SRR5755923,SRR5755930,SRR5755937,SRR5755944,SRR5755951,SRR5755958,SRR5755965,SRR5755972,SRR5755979,SRR5755986,SRR5755993,SRR5756000,SRR5756007,SRR5756060,SRR5756067,SRR5756074,SRR5756081,SRR5756088,SRR5756095,SRR5756102,SRR5756109,SRR7545527,SRR7545528,SRR7545529,SRR8543902,SRR8543903,SRR8543904,SRR8543905,SRR8543906,SRR8543907,SRR8543908,SRR8543909,SRR8543910,SRR8543911,SRR8543912,SRR8543913,SRR8543914,SRR8543915,SRR8543916,SRR8543917,SRR8543918,SRR8543919,SRR8543920,SRR8543921,SRR8543922,SRR8543923,SRR8543924,SRR8543925,SRR8543926,SRR8543927,SRR8543928,SRR8543929,SRR8543930,SRR8543931,SRR8543932,SRR8543933,SRR8543934,SRR8543935,SRR8543936,SRR8543937,SRR8543938,SRR8543939,SRR8543940,SRR8543941,SRR8543942,SRR8543943,SRR8543944,SRR8543945,SRR8543946,SRR8543947,SRR8543948,SRR8543949,SRR8543950,SRR8543951,SRR8543952,SRR8543953,SRR8543954,SRR8543955,SRR8543956,SRR8543957,SRR8543958,SRR8543959,SRR8543960,SRR8543961,SRR8543962,SRR8543963,SRR8543964,SRR8543966,SRR8543967,SRR8543968,SRR8543969,SRR8543970,SRR8543971,SRR8543972,SRR8543973,SRR8543975,SRR8543976,SRR8543977,SRR8543979,SRR8543980,SRR8543981,SRR8543982,SRR8543983,SRR8543984,SRR8543985,SRR8543986,SRR8543987,SRR8543988,SRR965568
hsa-miR-518e-5p/519a-5p/519b-5p/519c-5p/522-5p/523-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,6.207644991,7.283332108,1.267716988,1.104818167,1.381540416,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,7.283332108,6.207644991,1.267716988,1.104818167,1.381540416,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,4.952442151,5.635930747,2.837373033,3.042928597,1.955265237,4.408212163,4.260442258,4.667508139,3.424827865,1.782242519,4.595083043,4.992523897,4.198510339,2.541960333,3.756495152,3.624727522,2.86095296,3.759888932,2.387182652,2.697951934,4.322310328,2.549266337,3.102896093,4.260756624,4.171662239,4.915882247,5.7611935,3.550407203,5.848809963,3.120880975,2.13663244,3.766495107,1.104289935,6.043098939,4.739147933,1.863535043,2.611986461,5.30709457,2.270788483,4.184892058,4.516813552,1.597154079,3.859024445,4.135229498,2.894652237,2.5052257,5.107459267,2.737011595,4.103946156,2.928244452,5.110952445,3.684930372,1.902618408,2.469153599,3.391455795,3.228834336,0.294904198,1.191978856,3.604507874,3.518149591,2.46262064,3.898734596,3.551149702,2.851580036,3.450538892,3.464271295,4.77322493,2.725421654,3.912393235,4.284143707,0.789094594,2.077435589,3.996787567,4.689162045,3.801279472,2.680244608,3.078020505,2.580438349,2.025434609,2.876734415,1.288035634,4.632511092,3.035939348,3.41972203,7.202685179
hsa-miR-624-5p,-6.389641911,-2.716703868,-7.159106643,-2.584208992,-7.44840862,-0.078804799,-7.535968413,-3.876597546,-4.069534797,-7.313048083,-2.171848352,-7.700580624,-3.978910879,-7.119104501,-3.050197679,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,2.824457884,0.415822934,3.680221791,-5.315317881,2.498987446,6.292888138,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,1.035501608,-3.421794909,-3.15398837,-0.177288586,-3.89959987,1.808490323,-3.138088086,-4.07569507,-3.309159003,-3.357584089,0.120594671,-3.434941667,-3.096665973,-3.38034997,1.480427,1.57430919,0.380536943,-1.230227829,0.748233519,-3.337143729,-3.872402671,0.508863676,2.12116689,-3.409977493,-0.06207897,-0.750685728,-3.63305617,9.944684983,10.71483993,10.18143881,7.688964784,7.538958553,4.427309817,6.7943344,4.111587996,6.644640752,6.649670813,6.099474666,6.478181368,6.351906382,7.013163505,7.119613949,6.487573215,5.52705714,4.958931396,6.221247645,5.671449805,7.036242351,5.62349,6.142260849,5.985524008,6.457891014,6.299254024,6.914664509,6.840924655,6.504757782,7.50635785,4.048311618,6.822274438,6.008813433,6.62519742,6.367371957,6.121870642,7.302498043,5.806434295,5.593904646,6.738095788,6.268891056,2.490470922,6.689663034,4.76735688,3.48392346,5.162103574,6.046049929,6.488777641,4.984800436,6.728200898,5.740342242,4.868594353,6.720453416,7.385629606,5.953968515,5.960864225,5.5238365,5.658399575,5.983049628,4.672582305,5.355582071,5.264575738,5.115922204,6.236343046,6.010871125,5.502012505,5.870386638,6.166871867,6.180508493,6.187883862,6.532470627,5.503527959,7.642615765,5.577553809,3.505295483,6.32692968,5.33755397,4.626899507,4.985085485,4.127618346,5.842147756,6.014802684,5.988292169,4.95383098,5.586060369,5.769401256,5.155069864,-4.121175212
hsa-miR-520d-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-6.827219171,-5.890432059,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-7.286149645,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
hsa-miR-888-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,9.65064042,10.14746242,7.06277218,7.45487268,6.982996015,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,10.14746242,9.65064042,7.06277218,7.45487268,6.982996015,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,10.85364806,10.23016736,9.953586265,8.369065875,8.955710923,9.397285296,8.732240725,9.190593292,8.999536617,8.862076411,6.982683178,10.28521939,8.34043989,8.669825851,8.63686179,10.46141556,9.801418579,7.704733337,7.646097667,7.925270748,7.814338322,7.491201257,8.986673994,9.615741415,10.28026884,9.124146731,9.995125367,9.040403631,8.937014069,9.407453252,8.950025289,6.786768503,7.528363867,8.516952641,8.555394404,9.486544699,8.699553844,6.942398829,7.483956134,8.62378734,8.866055788,7.697089766,9.296401476,9.771380231,8.660073233,9.109975984,10.66853102,7.979157652,9.317287737,10.24467248,9.855578347,9.426732057,9.725665234,9.976228192,10.60651017,8.61462304,8.495062222,10.33875936,8.864611297,9.373497167,7.239307737,9.165210199,8.584354306,8.155696267,8.949950071,7.931376216,9.660565487,8.535445244,7.641018734,8.367102814,8.576276586,8.420622307,8.535961057,9.314683742,8.559359682,9.414134961,9.213449031,9.112121634,8.333330022,9.060442875,8.674113263,8.767449329,9.414158137,10.13182526,-4.121175212
hsa-miR-520g-3p/520h,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,-6.666393821,-0.399343921,1.569462709,0.049630423,0.799191518,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-0.399343921,-6.666393821,1.569462709,0.049630423,0.799191518,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-0.031226648,1.679680697,0.582062572,3.336660914,0.397451246,2.510604246,3.046812155,1.853077187,1.359211395,3.346998984,1.191788082,2.296087138,1.605597774,0.025734011,-5.41471508,-0.286092343,-5.207568436,-0.651953069,-1.730109351,-1.370590847,-1.166456037,-2.031016025,0.283011572,-0.659336435,1.568267503,2.65827711,-1.355793403,-3.046229196,0.200955263,0.002668461,-5.565013682,2.461464592,1.743158441,3.315085433,1.106620181,-1.145162695,-5.2660281,2.572728526,-5.409560666,1.30116366,0.769183998,-4.877502863,1.535423962,3.203672016,0.75232712,0.53071435,-0.476530467,1.701194588,1.569854367,1.743880883,1.559814294,-0.687149328,1.016053475,2.312352309,-0.77311036,-1.842019215,-5.389532108,-0.006756693,1.08955477,0.752044069,-4.90370879,1.016029102,-1.762044678,0.907498009,0.637011202,-0.624781067,-0.374062818,-0.83225611,-5.511213099,1.531302916,-1.318478787,0.06679812,1.478199521,-1.371604843,-4.861209574,-5.184883619,1.871094932,-5.045316415,0.472149789,-0.747981862,-2.057502969,-0.950205028,2.433725066,-0.82105595,-4.121175212
hsa-miR-224-3p,-2.85231357,1.855656705,1.322861941,0.997816746,0.125195592,-0.761378314,1.482540867,-7.355865099,-7.531577133,0.521083549,-2.887534663,2.13423703,0.840325968,1.717638271,-0.488668681,2.254082474,1.527121824,-0.66568142,3.803244052,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,-6.565821499,-0.171371157,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-1.368461905,-2.382459965,-5.890432059,-5.090980289,-5.41471508,0.180091099,-1.665390086,-5.08815361,-5.273521501,-1.370590847,-5.621287574,-2.031016025,-5.894777062,-2.264367317,-0.482945459,-2.523070285,-7.075908307,2.045053314,-6.766610922,0.464413151,0.982701189,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-0.960675576,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,0.332771214,-1.575678297,-2.878470415,-6.534501246,-0.736945478,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-0.062193716,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-1.676425107,-5.977932367,-4.121175212
hsa-miR-509-3-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,0.611528626,-7.36628225,-5.627212417,-2.597086859,-0.978880643,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-7.36628225,0.611528626,-5.627212417,-2.597086859,-0.978880643,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,5.973031009,5.635930747,6.865222292,4.501082381,6.417835391,5.576321854,6.546336915,5.791325182,4.85715714,5.993374702,5.195225514,6.79772335,5.477061703,5.52705714,8.351866445,5.943108443,8.78539405,6.763041965,4.992973815,4.035291547,5.722794897,7.983768208,7.188295413,6.815812762,7.694202484,6.901845202,8.549326418,5.516603624,5.293003357,5.308308026,4.983841441,4.782503626,6.279033369,6.01382329,4.919901582,5.691541589,6.917474593,5.629865912,6.294138709,8.630387219,5.994858904,2.721057298,6.112221284,4.848549126,5.42652883,6.541822262,5.584588743,4.60428807,4.548109007,7.187971458,8.357381268,7.867402067,6.330544091,3.733745927,5.779675667,5.427964674,4.977923996,7.09854146,6.933354699,4.502366742,5.26826964,6.010871125,7.810397912,4.633364608,4.953640719,5.360610639,7.436418336,5.354254957,6.144891349,7.872200847,5.640141749,6.947402351,9.588846863,4.385824301,4.069703851,5.333488527,6.859839482,5.012894513,6.50551791,5.128529613,7.036330745,5.902621861,7.838550907,5.99873267,-4.121175212
hsa-miR-885-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-2.189415144,-2.111719893,-6.369984944,-1.157650597,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-0.026357723,-5.046989693,-4.902980628,-0.214347211,-2.343586843,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-0.434561081,-5.894777062,-5.811645834,-1.529028735,-6.067912373,-2.644361137,-2.122901261,-2.319285848,-5.701060683,-5.565013682,-4.905077023,-5.43095344,0.33702545,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-0.952150125,-5.783226697,-6.685467692,-6.263787604,-7.286149645,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-0.544597684,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
hsa-miR-506-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,3.177690014,3.599609239,-5.627212417,0.449399085,1.629834263,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,3.599609239,3.177690014,-5.627212417,0.449399085,1.629834263,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,7.393748314,6.727668472,7.413319295,5.992017682,6.627811569,6.358782875,7.428300265,7.737035453,4.936869139,7.299751842,7.043133306,8.575604305,8.038304972,7.899196485,7.557526457,7.679279855,8.512575554,7.391932702,7.225306743,6.280282752,7.347865184,9.717682203,7.911305078,8.452216087,9.218787791,6.361602477,8.600378643,7.147872835,6.10666391,5.927925704,5.899038188,6.409491511,7.85452807,8.334955384,6.454487747,7.341966815,8.563769278,6.477219089,4.657251229,10.20909927,6.602169835,4.296951842,6.574748893,5.205161494,6.192014404,8.153081557,6.882978459,5.190514648,7.138547669,8.873720975,9.703555435,7.623822685,8.110572496,6.481807452,5.808924839,6.686384897,6.453751116,8.384242004,8.264008686,6.025261457,7.21253327,6.425676532,9.208916671,6.861885358,7.38420194,7.437401879,7.720446437,5.838788258,7.658236185,8.943112627,7.472787102,7.324115852,10.10599541,6.279549908,6.63749179,6.488655021,8.051589665,5.56034982,8.225033288,6.449019663,8.290152078,6.8731717,8.057081457,6.848670208,-4.121175212
hsa-miR-518d-5p/518f-5p/520c-5p/526a-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,2.291164383,3.136344115,1.839148596,2.595710491,3.034321471,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,3.136344115,2.291164383,1.839148596,2.595710491,3.034321471,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,2.461905517,4.700048688,1.857157338,3.042928597,3.061157948,4.573594471,4.460201053,4.019356856,3.573550234,3.346998984,3.46341501,3.518510427,4.017973766,2.758855134,2.873309548,4.506443249,1.641473125,2.306037775,2.147104708,1.905602487,4.231178871,2.90973976,1.847697214,4.727012139,3.957580966,4.794055869,5.20489562,1.458785558,4.753925848,3.120880975,1.323681514,3.110716108,2.673824094,5.149739341,4.0001554,2.531006514,4.50732942,3.094262446,0.733622145,4.807909135,2.523466656,-0.451831715,-0.811986746,4.135229498,3.776952113,2.137732152,5.755449523,2.899980525,3.053119217,2.790628298,4.223476466,2.929512793,1.268066169,1.771132621,2.90906451,1.48257641,-0.941311706,3.255433527,1.429083838,1.779642435,2.200434024,1.356558535,1.98946814,3.366298494,4.070144941,2.17546612,3.439261036,0.937571935,1.371925222,3.289219062,0.248432764,2.34111513,2.688925546,3.618239553,1.943671321,0.938260859,1.537827094,0.612455218,2.025434609,1.954965532,-0.784290421,0.478672982,3.035939348,3.2978599,-4.121175212
hsa-miR-194-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-1.662872892,-6.544471612,2.607219587,-5.315317881,0.063146425,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-3.613400118,-6.641274069,-6.565821499,2.699157888,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-6.827219171,-5.890432059,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,1.445829086,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,2.673824094,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-7.286149645,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-0.225390972,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
hsa-miR-203b-3p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,2.439662723,3.800504702,3.585367314,4.859789001,4.168841337,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,3.800504702,2.439662723,3.585367314,4.859789001,4.168841337,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,1.610548133,-6.565821499,2.968003763,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,0.972841786,-5.046989693,-4.902980628,1.817359735,1.605597774,-5.090980289,-5.41471508,2.713225591,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,2.349020195,2.938188528,1.918942039,-7.075908307,-3.046229196,1.872899839,-5.701060683,-5.565013682,-4.905077023,-5.43095344,1.624225651,1.381540416,-5.599474806,2.39356748,0.99597833,-5.409560666,1.30116366,0.31241289,-4.877502863,-5.968647646,-0.177979108,1.142034152,-6.054242761,0.878184377,-5.783226697,-6.685467692,-6.263787604,2.15371344,-6.414981296,-1.373929512,-6.46529041,-6.975987828,-5.387185222,-5.389532108,2.435642581,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-0.225390972,-5.775917668,1.421439077,-5.989391966,1.031607091,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,3.679737789,1.036224517,-6.10961908,-5.218825082,-5.977932367,-4.121175212
