miRNA,DRR041393,DRR041530,DRR041578,DRR041592,DRR041620,DRR041422,DRR041436,DRR041443,DRR041450,DRR041470,SRR3996364,SRR3996365,SRR3996366,SRR3996367,SRR3996368,SRR3996369,SRR1664893,SRR1664894,SRR1664895,SRR1664896,SRR1664897,SRR1988291,SRR1988292,SRR1988293,SRR1988294,SRR1988295,SRR1988296,SRR1988297,SRR1988298,SRR1988299,SRR1988300,SRR1988301,SRR1988302,DRR041504,DRR041616,SRR5127209,SRR5127214,SRR5127232,SRR5127234,DRR041368,DRR041534,SRR1988303,SRR1988304,SRR1988305,SRR1988306,SRR3199254,SRR3199255,SRR3199256,SRR3199257,SRR3199258,SRR3199259,SRR3199260,SRR3199261,SRR3199262,SRR5128189,SRR5128190,SRR5128191,SRR5128192,SRR5128193,SRR5128194,SRR5256874,SRR5256875,SRR5256876,SRR5256878,SRR5256879,SRR5256880,SRR5256881,SRR5256882,SRR5256883,SRR5833902,SRR5833903,SRR5833904,SRR5833905,SRR6283108,SRR6283109,SRR7062776,SRR7062777,SRR7062778,SRR7062779,SRR7062780,SRR7062781,SRR8478257,SRR8478258,SRR8478259,DRR041355,DRR041447,DRR041467,DRR041473,DRR041487,DRR041493,DRR041511,DRR041517,DRR041527,DRR041536,DRR041554,DRR041575,SRR1044598,SRR5755825,SRR5755860,SRR5755895,SRR5755902,SRR5755909,SRR5755916,SRR5755923,SRR5755930,SRR5755937,SRR5755944,SRR5755951,SRR5755958,SRR5755965,SRR5755972,SRR5755979,SRR5755986,SRR5755993,SRR5756000,SRR5756007,SRR5756060,SRR5756067,SRR5756074,SRR5756081,SRR5756088,SRR5756095,SRR5756102,SRR5756109,SRR7545527,SRR7545528,SRR7545529,SRR1777161,SRR1777162,SRR1777163,SRR1777164,SRR1777165,SRR1777166,SRR1777167,SRR1777168,SRR1777169
hsa-miR-185-3p,-0.545002205,1.74856028,0.57791272,-0.111498173,0.865128728,-2.150181614,-6.539434345,-0.930716004,-7.529768179,-0.761188922,-3.304269926,-2.920269012,-1.820671294,-1.085924592,0.214232828,0.251221751,8.886584025,9.579533095,9.829588293,7.858487125,10.22646192,-2.445115249,-0.359832458,-0.399319984,-1.805706714,-2.559482064,-1.676738444,-1.743968539,-1.891912172,-0.116545716,-1.476829659,-0.089911088,-1.086138058,-1.161566842,-0.677258924,-1.760786809,-1.693478449,9.785865847,-1.479863994,-0.688300025,0.277134321,-0.347710397,-0.052039499,-0.207127926,0.292604008,-6.15963648,-4.157969674,-2.963224624,-1.461564828,-1.790027028,-1.980933252,-2.126963101,-2.846888753,-2.250578943,6.822580203,7.167125546,6.913780751,4.455197918,4.028573621,5.817983638,-0.585747768,2.580518301,1.594205428,2.715696102,1.953933325,2.892043975,-6.408854841,-6.010904204,-7.322677567,1.833115843,1.24449924,1.951084402,1.34356431,-10.05065709,1.116196368,2.120024269,1.303965152,1.147515373,-0.320163594,0.562133318,1.114157058,1.980002085,4.577222031,4.622555626,-1.230600947,-0.97842688,-2.593102714,-0.845136668,-2.967977246,-0.952906598,0.026368186,-1.620907566,-0.718475405,-0.180030307,0.142755037,0.61114657,-4.550064667,1.025068232,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-0.204257232,-3.14342725,1.938603002,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,1.080793676,-0.481200454,0.403853227,-0.343509579,-4.304929701,-3.316499555,0.503229727,-0.124318951,0.12207161,-3.378771583,-0.040565187,0.146162393,-3.613763837,3.926773972,6.023338394,4.320303138,3.971491954,3.880734883,1.150914282,0.480470322,3.216093958,3.476562896,2.958427256,1.703209118,2.86397517
hsa-miR-185-5p,2.290398322,5.802370592,5.240817864,2.678522013,5.692804032,2.398430396,-0.809724025,0.049375598,0.765749723,3.577628558,5.101963188,5.170816659,5.388362311,5.800652622,4.979832088,5.208076075,9.669403586,9.952356655,10.92424698,8.243900881,11.2157505,1.482124649,2.718310781,2.036207229,2.261006615,1.764341534,2.802214824,2.181221764,1.665669646,3.608591181,4.123276289,4.025341702,4.558200863,1.337149151,4.21061146,3.265751583,3.387746523,10.92772803,0.627379272,1.047438256,3.547441867,4.215562667,2.647888495,3.65084507,3.844502486,7.653687072,8.945306563,9.284108677,10.16207524,9.566312159,10.03680922,10.31602975,9.371860479,9.959692156,10.23192667,9.74519842,9.802953093,9.184548912,9.451653126,9.594478201,-1.639708832,1.195553193,1.446977983,4.92480227,2.419394472,-0.86323491,-1.248137159,1.988526514,4.519674797,8.695263158,8.403967846,8.913481514,7.732306421,8.021366788,8.676541091,8.671361952,8.681088324,8.697222495,8.570325435,8.492533957,8.459877253,9.032005452,7.457547391,9.460487275,4.500747769,2.858084135,6.030671378,3.689099401,2.345138333,3.390500978,2.619071258,2.922925804,3.107557104,5.691942915,4.304078335,5.382950351,14.15781299,8.987152041,2.513092097,1.777716437,6.044024074,6.455894553,4.989310397,0.308481324,3.613902932,0.163932501,4.398623885,2.648328987,4.328739532,3.729853665,-3.347165753,4.688198504,6.576267312,5.833136519,3.049901405,3.220520288,1.649601923,3.972448271,7.290361469,4.891052114,3.738883998,5.62192754,4.441692749,-3.613763837,15.41924602,15.74880257,15.86091584,9.915342033,10.23199313,8.719872033,8.799449643,9.526366028,9.642312681,9.251805104,9.196507429,9.608742767
hsa-miR-186-3p,-7.155541853,-2.056476981,-0.767416377,-6.727163539,-3.969957783,-3.607983745,-6.539434345,-4.072606343,-7.529768179,-4.92796975,-8.302839675,-7.971283265,-8.644361142,-8.299440234,1.269790624,-1.90189076,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-4.912101771,-2.427845853,-4.398426562,-3.512635351,-10.65555313,-10.78866848,-5.625765123,-5.928325815,-3.858102218,-3.112345183,-1.550969507,-1.847676381,-7.347802253,-7.629612767,-5.939296572,-3.792887466,2.131025416,-6.84525218,-4.201928206,-3.518538018,-1.162317911,-1.035003459,-2.384638477,-2.013597815,-12.67706056,-11.85279286,-11.49482972,-10.73637423,-11.51315786,-11.04256713,-8.086369074,-11.03429312,-10.33669219,-9.129390821,-9.589918813,-8.004604563,-11.00834674,-11.63923646,-11.20122371,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-12.16183203,-11.96520754,-12.07778874,-11.80035556,-10.05065709,-8.911020072,-8.263335798,-1.781822577,-3.680264166,-2.882497528,-1.572433273,-2.655164201,-12.108137,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-2.593102714,-3.983440915,-1.182546697,-7.544586872,-0.58845388,-7.322677567,-7.322677567,-4.007851012,-2.016453679,-3.075003301,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-12.31351213,-10.14846207,-10.89277283,-11.44660096,-10.87285732,-11.76506688,-10.52454327,-12.45952545,-12.71121887
hsa-miR-186-5p,12.75694986,13.51986003,13.39099399,13.04872788,13.76228251,11.70579008,10.68299738,11.25413916,11.41441154,11.76446992,13.54870056,13.52283312,14.12964772,13.96471043,14.1133898,14.44386043,15.39746165,15.38202911,16.43122182,13.40218443,16.39452728,12.22660103,12.56728296,12.54891359,12.3810797,11.7691396,11.91362014,11.94990604,11.78382579,13.06263166,13.24337662,13.09688417,13.17471394,11.65293455,11.80270494,13.37929312,13.21764694,18.16180582,12.39150717,12.52586913,11.2334329,12.94317279,12.95493235,12.91821197,12.88650246,9.657729124,10.73665169,12.47014425,13.09263894,12.6355852,12.29187788,12.57164332,12.67267255,13.2560508,11.49231257,11.04261813,11.21232845,10.86193681,9.724648863,10.92835303,9.985244638,12.07829647,10.63775544,11.27808346,11.63287941,10.48414036,10.43395507,7.872488027,10.22839753,9.54748551,9.496311829,9.715155961,9.438906974,10.09346159,10.93311581,12.67548292,12.66125125,12.74995112,12.70558222,12.641246,12.75232983,9.526277815,10.09675195,11.45327134,9.431340981,12.44830068,12.41091571,12.65627573,11.98589126,12.86560802,11.77968512,12.88550143,11.7116951,12.58642021,11.33613332,12.17227686,12.93406164,12.8132613,10.70448702,9.760046459,11.09160575,11.50870707,11.85465194,10.93643137,12.16625888,10.53172734,10.59134741,10.67537847,10.44873233,9.284396671,10.39859287,12.36383433,12.83674671,12.67473904,13.00015917,12.76676304,9.935035402,10.79837837,11.62164512,11.56252649,10.21945251,11.35627784,11.6559899,10.47619798,14.57754767,15.13387435,15.26209135,8.804146075,9.456624367,9.007396649,9.255597817,8.411611978,8.714812341,7.953481986,8.533679712,7.851476671
hsa-miR-187-3p,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-1.167155676,-1.38074746,-4.072606343,1.157777431,-2.187927919,-8.302839675,-1.8411862,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-1.52791835,-1.29330101,-2.364389074,-1.453268979,5.927452674,6.497090734,5.755243,5.675666975,-0.116545716,-1.584045793,0.460508507,-1.318847557,-7.347802253,-7.629612767,2.813515494,2.323751088,-2.634025486,-4.179228492,-7.639963873,-7.015841152,-1.162317911,-1.237352054,-0.970166969,-1.710289248,3.665149121,2.0719005,2.771125127,-2.335252894,-6.159281289,-5.280691311,-4.59090007,-2.681542702,-3.177165262,0.081096952,-9.589918813,1.01969317,-1.560960305,-0.110185849,-0.630624602,-6.791249405,0.410885194,-0.468408793,0.868979586,1.158417024,-0.498193535,-6.408854841,-6.010904204,0.516479444,-12.16183203,0.426537877,-12.07778874,1.53250242,-2.747514879,-8.911020072,-8.263335798,-10.01991026,-4.40460146,-9.195236028,-8.964619742,-4.66064116,-0.257905345,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-1.860109862,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-0.11384769,-3.823739246,-0.411903557,-1.084493365,-3.119389272,-1.243316912,-2.543320209,-2.871555911,-3.691784443
hsa-miR-188-3p,-7.155541853,-2.056476981,-7.713822301,-6.727163539,-7.430910217,-6.328580221,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-1.8411862,-4.437678397,-1.790160301,-3.74459874,-3.704769391,-6.822130843,-6.523421475,-2.058838646,-5.307651214,-6.919662685,-3.164640032,-4.238740063,-4.398426562,-4.236972523,-4.277629908,-5.220676359,-6.417413618,-7.032361555,-3.47587407,-7.840513565,-4.503618324,-6.031277107,-7.347802253,-7.629612767,-4.430182253,-5.664833225,-1.559464058,-3.53282605,-4.201928206,-7.015841152,-5.838970159,-3.247573984,-10.42365061,-9.075640343,0.474851227,3.491676655,0.967330815,1.000789412,1.4069705,1.863871379,5.119610633,1.812475637,1.523714705,-3.729181843,-9.589918813,-8.004604563,-11.00834674,-7.632337763,-11.20122371,-6.791249405,-2.51619526,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-2.645724296,-3.258525365,-12.07778874,-2.994439394,-10.05065709,-8.911020072,-0.232879206,-3.291771365,0.440759441,-0.683397468,0.423156163,0.834469586,-12.108137,-8.03183947,-8.253985803,-6.391505805,-2.041665155,-2.593102714,-7.443140999,-7.367595463,-3.162521816,-4.097227694,-1.13498832,-1.620907566,-1.28660646,-2.732151079,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-0.760221221,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-0.891986241,1.251951773,0.162360327,-8.977079404,-10.14846207,-7.536661106,-6.809951104,-10.87285732,-11.76506688,-10.52454327,-6.938482654,-12.71121887
hsa-miR-188-5p,0.137057583,-1.145651738,-1.135037575,-6.727163539,-0.144399154,-0.96514418,-6.539434345,-0.565016758,-0.571338806,-0.246003923,-8.302839675,-7.971283265,-8.644361142,-4.024282922,-1.940980807,-3.704769391,0.151780312,-0.793623532,1.826394212,-5.307651214,0.657074805,1.42832429,2.422263884,2.164367649,1.47624588,0.268886747,-0.974206224,-0.47423098,-0.058325063,0.69046473,1.6997898,1.020739187,0.684358017,1.337149151,0.202867052,1.923883128,1.985576863,7.768749103,2.094857374,-0.688300025,-2.588733165,0.155226928,1.915240716,1.923458512,1.038594972,0.637770591,3.287249208,2.408591742,-0.325564303,1.547270293,-0.504821666,2.529782561,-1.185097701,-0.839768741,2.926123599,2.999397669,4.024434763,-0.860237242,2.748471682,-0.284189266,-1.065324468,-0.896633462,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,0.573631252,1.198734201,0.082713283,0.341493742,-2.489937982,-1.80882535,5.657773085,5.603041699,5.619735665,5.492871407,5.597025046,5.140603862,-1.430289428,2.704882305,3.648934963,0.571135215,2.641023755,4.948171258,2.504348649,2.462516592,3.462302608,2.515806208,3.658344548,2.134417487,-0.180030307,1.142220016,0.372015404,-4.550064667,0.569671318,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-0.130684275,-1.378412694,-1.164737693,-4.772117541,-4.304929701,-3.316499555,-3.865516488,0.548700538,-4.277152717,-3.378771583,-0.927102516,-4.251302282,-3.613763837,0.48877341,1.251951773,0.448951153,-0.417334349,-0.82451462,1.862576575,4.551571101,-0.379246073,-0.770661191,-0.084441094,-0.03724024,-0.753818909
hsa-miR-18a-3p,3.426150644,-7.7235991,-0.149382836,0.245492256,0.865128728,5.184420523,4.446865606,4.744447607,4.529181524,5.25098814,1.981451554,1.634357586,2.753013253,1.984925144,-8.059734319,-2.394717756,9.382890812,9.133060831,10.89698449,7.011176431,9.958932792,7.375081179,7.33776261,7.391636142,7.535305464,7.239486288,6.456029586,6.899654179,6.794454295,8.078442382,7.371911528,7.56030617,7.764781832,3.256329004,1.400024833,1.932949636,2.699404785,9.590993075,0.041820478,2.318816325,0.562595534,7.768972295,8.473912868,8.272738837,8.774532674,1.865020035,1.96317793,4.142632447,1.389230478,1.133447648,3.308194894,1.443913432,-1.495164954,-0.600984608,8.283637574,8.228788355,8.401534562,6.686478998,7.058445536,8.951589106,3.894651641,6.143528651,4.828785897,6.113886683,5.623431115,4.631250712,2.957171564,1.762298982,4.267897591,1.447323829,1.584073354,4.088139448,1.687102951,7.714460235,7.768811965,7.911044634,7.758228605,8.042982426,7.885476223,7.932516427,7.78322143,2.099401984,7.587629852,7.159469675,-6.391505805,-7.173561921,1.922474524,-0.845136668,3.154460264,-7.544586872,1.9216478,-7.322677567,1.997703286,-7.465258912,-2.016453679,-0.5034524,-4.550064667,3.773234439,-3.407287268,-3.170768821,2.303459931,0.482303813,0.662830193,-3.14342725,1.938603002,-3.298689482,1.004004759,-3.247050626,-3.407287268,-3.081529636,0.97624669,3.021845652,3.924200151,1.776010885,3.428518406,1.297974678,-3.316499555,1.68692375,3.435440672,2.140842744,-3.378771583,3.312972125,-4.251302282,-3.613763837,8.905941099,9.589060944,9.602882165,4.592514784,4.877291726,3.720176094,2.490610007,3.370216081,4.271198499,2.793384665,3.03042135,3.911898183
hsa-miR-18a-5p,0.137057583,-3.362019989,0.115062623,2.254684394,0.865128728,6.746330558,2.84379327,5.274189413,4.09089443,6.367993487,5.15290707,6.1061631,6.016879184,5.89101654,4.857206707,4.75715175,8.787898045,7.545909687,10.34168099,5.451069206,8.961455398,7.772380497,8.319858174,8.178793556,7.683035939,5.395200486,6.081498069,5.534316999,5.996901449,8.105727752,8.855042529,8.392436362,8.774217825,3.900656663,3.715896656,5.235259385,5.049887156,11.45234994,5.008111936,5.416759223,3.547441867,8.762259965,8.421861885,8.523854297,8.194854971,9.256370605,8.811530599,11.15061286,7.890433907,8.520847105,8.354570903,8.99075937,4.829000604,5.445494319,4.490674722,2.30893095,3.555618544,4.67874516,4.912256814,6.656842818,1.485164844,4.440418911,3.491116602,4.478170986,4.178057858,2.892043975,0.201227219,-2.468633059,2.387026166,5.21509161,5.93527521,7.679619698,5.572809168,7.014832664,6.520780253,12.28848706,12.33867227,12.38731655,12.18322703,12.28868461,12.30733899,5.048528229,7.931869485,9.685993105,-1.230600947,-0.563582778,3.959422778,0.394561053,5.063915191,0.02780186,4.804664472,-0.718475405,3.194705281,-1.28660646,0.925250364,2.371246968,12.93998651,8.243515184,3.191079948,2.289314012,5.017265766,3.077055031,5.106627682,3.405987763,4.819309172,5.027328346,3.265247119,5.0656696,2.513092097,3.145467795,2.563921712,7.135147393,7.598063742,6.305892733,7.018993619,6.665512073,3.788370231,5.967613949,5.884897111,6.451427588,4.164803989,5.691403844,6.088606816,3.301367532,12.6071577,12.74334868,12.9723596,6.685777753,7.757429239,5.939044058,5.431805234,6.753975136,6.557832651,6.485651302,5.430157556,7.699741616
hsa-miR-18b-3p,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,4.8794699,5.459751849,6.652526989,2.802399153,5.951954203,7.151006236,7.45330149,7.783122947,7.63847539,2.727229,1.948142048,2.949778466,3.248754918,7.625771352,7.121666081,7.012552998,7.495607391,-7.347802253,-7.629612767,-13.31755809,-11.94073571,5.353729342,-8.975532276,-7.639963873,-7.015841152,7.190684381,6.86872764,7.416273688,7.331578034,-12.67706056,-11.85279286,-11.49482972,4.224208211,-0.160653251,-1.009522727,-2.022244972,-6.546686793,-10.33669219,-9.129390821,3.595864995,3.928333647,-11.00834674,3.983574421,-11.20122371,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,0.255564977,-12.16183203,-11.96520754,-12.07778874,-11.80035556,-10.05065709,-8.911020072,5.285303124,4.684861221,4.847891444,4.617747574,4.358843101,4.508186946,-12.108137,7.288844929,7.801540208,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,6.247102361,-7.036434553,-7.130436837,-12.31351213,-10.14846207,-10.89277283,-11.44660096,1.271254385,-11.76506688,-10.52454327,-12.45952545,-12.71121887
hsa-miR-18b-5p,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-4.108420491,-6.539434345,-7.523777657,-7.529768179,-1.058363354,-2.715125632,-3.642873044,-8.644361142,-2.711146978,-4.677954655,-3.704769391,4.731783504,4.328614261,7.239193493,1.23216087,5.557581215,7.92985414,8.140344378,7.734647774,7.695548138,0.847504838,1.399642313,0.900446531,1.883232219,7.844317541,8.415750353,8.114344884,8.549602737,-7.347802253,-7.629612767,-1.543224431,-4.517091788,8.881099516,0.142002951,-7.639963873,-7.015841152,8.064632091,7.872404234,8.010525133,8.058800036,2.48894645,3.966813208,-11.49482972,3.520133227,4.512415059,1.95742441,3.66571196,-2.52456469,-4.492542013,-4.321067439,-6.550822301,-8.004604563,-11.00834674,-5.502160869,0.739063187,-6.791249405,-2.895606835,-2.658236655,-9.965631154,-3.868984605,-7.460244848,-6.408854841,-6.010904204,-7.322677567,1.588242859,1.584073354,4.713070656,2.082856863,4.520956459,2.782390916,11.72524907,11.73877116,11.78894021,11.76074125,11.67121605,11.77698166,-12.108137,6.562172873,8.989152554,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,10.05337408,4.563747268,1.569493258,-3.170768821,-0.168819566,-0.390040106,-3.691525435,-3.14342725,1.499930851,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,0.97624669,3.234826014,2.929963264,2.661801049,3.428518406,3.802677526,1.649601923,1.161528806,2.793350498,1.322760673,-3.378771583,3.100840689,-0.735488341,-3.613763837,8.727573178,9.195088013,9.077738587,1.53532849,3.703340575,-0.254485608,-3.623297797,1.714208023,1.555252247,-1.527265547,-0.672890831,2.546264504
hsa-miR-1908-3p,2.541147926,-7.7235991,3.0852124,-0.521077178,0.645841578,0.27893759,0.742368083,0.551753744,-0.937099701,1.80049532,-4.028292752,-2.333548816,-3.122410529,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-1.364425685,-7.189659905,-5.307651214,-6.919662685,2.407436468,2.647637783,3.059450258,2.788432137,-1.883214273,-0.871931356,0.138477297,-0.588575941,2.892999012,1.891080175,2.59191912,2.891819028,-1.64776462,-0.352212799,-4.01205937,-11.94073571,-7.717284895,-4.044496712,0.857888893,2.418749461,2.876946517,3.247031142,3.292763122,4.616903195,-12.67706056,-11.85279286,-11.49482972,-10.73637423,-11.51315786,-3.626923423,-3.275437321,-11.03429312,-10.33669219,-0.802280121,-1.610428187,-8.004604563,-4.290093019,-0.680164458,-1.290238686,-6.791249405,3.21392269,3.491116602,3.598814227,3.392680346,2.258090454,-0.20438699,2.564609197,-7.322677567,-12.16183203,-11.96520754,-12.07778874,-11.80035556,0.128337244,-8.911020072,-1.375844583,-1.781822577,-2.592127202,-1.861290494,-1.046633481,-2.195832616,-5.631822088,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-2.250082891,-7.544586872,-1.861613174,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-4.717771267,-3.481836292,-5.018587139,-11.44660096,-5.363144044,-3.270284882,-4.787937632,-5.830107219,-6.883161816
